Date,yhat,avg_1y,forward_avg_1y
2020-07-22,15705.405023028168,25215.101235616436,8905.880515068493
2020-07-23,15617.892706149587,25214.754761643835,8916.856493150684
2020-07-24,15544.548032184406,25308.749367123288,9008.054884931507
2020-07-25,15476.51775030389,25267.954610958906,8906.998736986301
2020-07-26,15414.923271354308,25251.564895890413,8885.726232876712
2020-07-27,15345.31535869821,25271.787030136988,8906.896821917808
2020-07-28,15275.526521266476,25260.232542465754,8896.409523287672
2020-07-29,15210.29548191846,25264.008063013698,8910.265736986303
2020-07-30,15136.665585813706,25269.360934246575,8907.21213150685
2020-07-31,15093.251676696209,25450.097969863014,8952.079698630138
2020-08-01,15049.544675118786,25389.73587945205,8766.297279452054
2020-08-02,15003.270675931717,25373.917109589038,8747.080156164382
2020-08-03,14961.708788405696,25394.879389041096,8748.261753424658
2020-08-04,14926.282695345231,25397.42874520548,8732.68409041096
2020-08-05,14886.414591620189,25404.877202739724,8721.346043835618
2020-08-06,14847.245338927649,25425.384956164384,8715.399917808218
2020-08-07,14803.634271948293,25483.840619178085,8737.374484931508
2020-08-08,14765.011646759807,25436.701602739722,8666.521512328767
2020-08-09,14725.770443247271,25414.588460273968,8639.092279452056
2020-08-10,14688.567771882188,25418.289454794518,8647.146243835616
2020-08-11,14660.58026222301,25417.627035616435,8643.66822191781
2020-08-12,14626.526394945735,25409.14937260274,8636.290284931507
2020-08-13,14588.721643831897,25388.575578082196,8642.156723287671
2020-08-14,14541.245185981092,25429.774065753423,8690.731928767123
2020-08-15,14491.693189968191,25378.897961643834,8682.119065753426
2020-08-16,14436.785728664985,25371.716684931507,8680.127687671233
2020-08-17,14377.972747378095,25381.11033150685,8694.311342465753
2020-08-18,14317.434951121051,25371.782021917807,8693.775093150685
2020-08-19,14254.07077212429,25351.476824657537,8689.59121369863
2020-08-20,14187.548790110877,25332.925295890414,8691.50157260274
2020-08-21,14112.39381607554,25306.52889041096,8737.806843835617
2020-08-22,14030.851785045264,25180.85033972603,8688.279553424658
2020-08-23,13946.308335372067,25133.77342191781,8682.97197808219
2020-08-24,13860.468712392867,25129.357065753426,8693.804347945204
2020-08-25,13778.250215338365,25088.345010958903,8706.602394520547
2020-08-26,13697.25306867816,25006.22206849315,8725.843652054795
2020-08-27,13623.446959877941,24984.497693150686,8750.451183561643
2020-08-28,13544.595449948592,24934.528169863013,8858.841306849316
2020-08-29,13456.764635041489,24822.95838356164,8798.783380821918
2020-08-30,13368.937835273025,24789.857391780824,8807.652780821918
2020-08-31,13287.465243293846,24792.982139726028,8832.288430136985
2020-09-01,13213.812886480904,24717.503652054795,8857.64995068493
2020-09-02,13126.917848279774,24651.004591780824,8893.94627671233
2020-09-03,13054.375806469947,24612.845638356164,8938.853224657534
2020-09-04,12975.826428877977,24563.21521917808,9034.348942465753
2020-09-05,12894.297905001493,24507.595465753428,8993.5026
2020-09-06,12813.661441393258,24477.16907123288,8990.559945205481
2020-09-07,12745.531786048368,24498.492808219176,9025.931087671233
2020-09-08,12690.79830745041,24462.064210958903,9061.41989041096
2020-09-09,12646.36238374024,24425.241980821917,9096.767553424657
2020-09-10,12621.42295794809,24348.578939726027,9132.745326027398
2020-09-11,12554.15129215566,24297.23509863014,9288.571060273973
2020-09-12,12531.204700866781,24225.983906849317,9218.282824657535
2020-09-13,12464.65581560308,24218.664268493154,9198.151778082192
2020-09-14,12454.793935384054,24247.62312876712,9230.48048219178
2020-09-15,12456.834152119696,24118.26109041096,9254.1574630137
2020-09-16,12462.476793055965,24035.40971232877,9265.014816438355
2020-09-17,12489.871773117475,24004.983517808218,9379.371742465753
2020-09-18,12520.04258144415,23965.67310684931,9542.0271369863
2020-09-19,12538.747910217751,23813.755846575346,9459.53221369863
2020-09-20,12559.182863532702,23812.858501369865,9448.5854
2020-09-21,12587.161874150337,23823.74279178082,9508.38010410959
2020-09-22,12623.952467542127,23757.76073972603,9584.289484931507
2020-09-23,12660.412337041307,23596.897610958906,9613.241065753426
2020-09-24,12707.680660120634,23556.675049315065,9697.552389041097
2020-09-25,12748.664287733796,23410.170613698625,9837.651101369862
2020-09-26,12780.674110914968,23271.23350410959,9829.241353424657
2020-09-27,12806.591378491821,23262.160761643838,9856.120501369864
2020-09-28,12835.924200845882,23280.167205479454,9970.449260273972
2020-09-29,12862.518745100891,23147.85909863014,10142.168901369863
2020-09-30,12883.687792025104,22850.88719178082,10333.162712328767
2020-10-01,12903.48087726108,22734.546827397262,10529.909673972603
2020-10-02,12905.398936204243,22440.627775342466,10748.339808219178
2020-10-03,12917.103117004719,22266.475380821917,10753.245336986301
2020-10-04,12923.863358109931,22246.35849589041,10757.246712328768
2020-10-05,12927.45890634051,22235.8726,10875.608019178082
2020-10-06,12925.56226479799,22122.21795068493,11049.82698630137
2020-10-07,12921.28032407627,21922.147284931507,11257.258378082191
2020-10-08,12913.813906714642,21814.375797260276,11382.31658630137
2020-10-09,12901.454587325068,21564.140893150685,11554.23670410959
2020-10-10,12889.336451724446,21402.01251780822,11548.575950684932
2020-10-11,12862.441389084026,21358.69804657534,11558.82726849315
2020-10-12,12834.381480703289,21351.614120547947,11658.162410958905
2020-10-13,12807.964682893367,21202.784254794522,11853.87554520548
2020-10-14,12777.447060316246,21005.710482191782,11939.934279452054
2020-10-15,12744.029241207263,20706.884528767125,12101.349613698629
2020-10-16,12703.343549128957,20447.54337808219,12378.59037260274
2020-10-17,12657.338951815855,20223.678882191783,12381.417054794521
2020-10-18,12608.573922631796,20189.377060273975,12390.254282191781
2020-10-19,12557.790076440751,20182.59418630137,12461.305789041096
2020-10-20,12508.756356686068,20012.15411506849,12560.62467671233
2020-10-21,12459.853059596076,19856.77390410959,12655.258391780822
2020-10-22,12413.486914290941,19734.96000821918,12780.599008219178
2020-10-23,12372.173939874734,19589.636838356164,13076.922969863013
2020-10-24,12325.274629516349,19402.25930410959,13076.524556164382
2020-10-25,12278.488036989214,19376.58747671233,13086.555353424657
2020-10-26,12236.861268021363,19361.362956164383,13171.022191780821
2020-10-27,12198.848712310277,19167.16771506849,13257.084764383562
2020-10-28,12158.98746715041,18895.38952328767,13323.395263013697
2020-10-29,12121.419201199184,18707.913616438356,13502.470734246575
2020-10-30,12083.331585984975,18437.708312328767,13687.53401369863
2020-10-31,12047.812019689974,18161.54582739726,13735.460556164384
2020-11-01,12016.971610980945,18148.69766027397,13758.550263013698
2020-11-02,11988.211293197435,18143.7456630137,13933.714238356166
2020-11-03,11959.863445949686,17994.371706849313,14127.585073972603
2020-11-04,11926.524493967325,17786.251797260276,14260.394868493151
2020-11-05,11896.251496025343,17655.546567123285,14438.289476712329
2020-11-06,11873.095636850428,17407.33584657534,14603.002997260275
2020-11-07,11849.279186992677,17306.28490410959,14604.656580821917
2020-11-08,11825.641781129898,17298.892260273973,14612.640367123287
2020-11-09,11800.175171427723,17314.04796986301,14695.166912328767
2020-11-10,11777.624938312945,17062.201430136985,14779.390342465755
2020-11-11,11757.837588741091,16825.6076739726,14849.502312328766
2020-11-12,11743.470510172794,16684.353153424658,14941.540706849315
2020-11-13,11717.675651839414,16490.335452054795,14985.537643835618
2020-11-14,11692.789146710527,16419.053219178084,15003.339517808221
2020-11-15,11672.54274994506,16405.318928767123,15009.117109589042
2020-11-16,11653.046705447454,16410.829986301367,15035.063528767123
2020-11-17,11630.96034149043,16147.287923287671,15069.41424931507
2020-11-18,11606.762675820053,15902.895452054794,15111.215227397259
2020-11-19,11578.820211082151,15730.28092328767,15124.480939726027
2020-11-20,11553.19102737785,15544.417975342465,15163.220473972604
2020-11-21,11531.869523261461,15407.09061369863,15144.783430136988
2020-11-22,11508.753204979952,15400.65888219178,15138.73918630137
2020-11-23,11485.329462927633,15407.821893150684,15255.98241369863
2020-11-24,11458.021493683613,15222.312583561645,15295.961926027398
2020-11-25,11436.593269096194,14927.787873972602,15341.430479452054
2020-11-26,11409.724755670157,14778.990668493152,15411.757816438356
2020-11-27,11380.238314696766,14416.420967123287,15510.55667671233
2020-11-28,11353.631562610934,14266.850832876713,15511.14809041096
2020-11-29,11329.689236845346,14258.244901369864,15518.558663013697
2020-11-30,11302.375288671301,14280.81316438356,15563.923419178082
2020-12-01,11271.21791340321,14129.847591780821,15604.78685479452
2020-12-02,11239.858125207242,13886.116904109589,15623.225879452057
2020-12-03,11206.014001919379,13733.033767123286,15677.477506849315
2020-12-04,11165.712483448458,13542.096093150685,15693.04328493151
2020-12-05,11122.869980818332,13350.001852054795,15685.74322739726
2020-12-06,11081.870321149006,13343.806876712328,15682.280284931509
2020-12-07,11040.134796833925,13362.02117808219,15721.450912328768
2020-12-08,10998.688931558936,13153.880128767121,15765.792783561645
2020-12-09,10949.83383950617,12939.364950684932,15777.315835616439
2020-12-10,10903.561662882443,12771.81928219178,15825.10403561644
2020-12-11,10854.761061479328,12623.089624657532,15873.485663013698
2020-12-12,10809.140958138309,12474.664994520548,15861.473923287671
2020-12-13,10764.523066310863,12464.880421917807,15865.798331506849
2020-12-14,10720.88614838452,12493.06672328767,15912.36855342466
2020-12-15,10677.134404851402,12337.823383561645,15958.085460273973
2020-12-16,10637.286433148265,12175.9585260274,16027.89522739726
2020-12-17,10595.057848050361,11911.702569863013,16140.046726027396
2020-12-18,10548.788727182793,11783.611224657534,16179.957295890412
2020-12-19,10500.047494714001,11706.13975068493,16176.639205479454
2020-12-20,10452.37562099809,11692.083909589039,16176.432586301371
2020-12-21,10401.907342804967,11694.238016438356,16219.672608219178
2020-12-22,10350.941452463627,11694.20120821918,16253.199391780821
2020-12-23,10302.506065898315,11687.301071232876,16271.063652054794
2020-12-24,10267.315383000983,11687.377830136988,16279.004512328767
2020-12-25,10233.977846180986,11677.455452054795,16281.451871232875
2020-12-26,10222.330931809822,11622.65241917808,16287.60748219178
2020-12-27,10217.808929211411,11612.952876712328,16290.693432876713
2020-12-28,10198.146209489725,11612.545569863014,16300.870021917808
2020-12-29,10166.833185773025,11595.01547671233,16307.87015890411
2020-12-30,10164.326822630948,11596.030493150685,16313.473673972603
2020-12-31,10165.82531718151,11596.503917808219,16313.216219178083
2021-01-01,10153.517678179081,11589.926243835618,16313.301197260274
2021-01-02,10134.150694578693,11573.273961643836,16312.58599178082
2021-01-03,10118.232468102107,11567.65902739726,16314.131312328765
2021-01-04,10093.511119863522,11572.813463013697,16316.663728767124
2021-01-05,10059.93262263044,11475.51695068493,16319.026865753423
2021-01-06,10022.837347693843,11372.962528767122,16324.993589041094
2021-01-07,9979.297875573127,11317.272556164384,16333.635794520547
2021-01-08,9905.031247393736,11130.77887671233,16333.576315068494
2021-01-09,9812.155879194333,11060.340128767122,16323.686868493149
2021-01-10,9715.540602126932,11057.602728767122,16324.042991780821
2021-01-11,9613.418208468911,11063.472410958902,16343.721726027396
2021-01-12,9487.481082864715,10939.270073972602,16364.483602739727
2021-01-13,9356.2509416512,10729.982460273972,16397.16091780822
2021-01-14,9226.237251788374,10589.56228219178,16404.79690410959
2021-01-15,9057.244400701722,10428.237068493152,16419.26421369863
2021-01-16,8873.87656180107,10361.928591780823,16416.732860273973
2021-01-17,8692.334590184468,10353.42028219178,16417.291284931507
2021-01-18,8510.889863068616,10361.423520547945,16454.93543287671
2021-01-19,8326.573741169621,10223.76528219178,16484.473934246573
2021-01-20,8150.832360326394,10024.15628219178,16540.812838356163
2021-01-21,7969.012915526893,9894.63769589041,16585.097457534244
2021-01-22,7788.850024721692,9747.092191780821,16611.585871232874
2021-01-23,7609.091670473649,9699.90512328767,16601.57568767123
2021-01-24,7431.849625520183,9697.6297369863,16600.78888219178
2021-01-25,7258.184375718907,9716.426715068492,16617.08921369863
2021-01-26,7081.674105311943,9563.84775890411,16611.742602739727
2021-01-27,6905.131890066338,9357.0816,16624.022408219178
2021-01-28,6732.593436983375,9274.737087671232,16657.016408219177
2021-01-29,6568.998579803114,9117.518378082192,16672.78628219178
2021-01-30,6406.296580729898,9055.807087671232,16664.26640547945
2021-01-31,6247.89556313676,9048.277726027398,16663.424213698632
2021-02-01,6102.676783474185,9101.17019178082,16696.88455890411
2021-02-02,5955.602233767803,8987.957652054794,16702.18396712329
2021-02-03,5803.949316914606,8785.99167671233,16733.7790630137
2021-02-04,5660.868705490955,8731.607183561644,16760.373906849316
2021-02-05,5529.123410168405,8616.604717808219,16818.596350684933
2021-02-06,5396.185786989738,8502.847378082191,16814.522180821918
2021-02-07,5269.2619749602245,8488.204553424657,16817.718865753424
2021-02-08,5157.962750810662,8538.498547945204,16877.358306849314
2021-02-09,5054.125458671975,8401.681386301369,16872.172575342465
2021-02-10,4978.401051911633,8334.303098630136,16879.097860273974
2021-02-11,4913.399426852863,8322.686739726027,16789.576569863013
2021-02-12,4865.98398083696,8162.7649205479465,16776.715419178083
2021-02-13,4817.062670562796,8088.706517808219,16702.306347945207
2021-02-14,4758.40567494524,8085.669263013699,16711.212797260276
2021-02-15,4702.987190000984,8096.7437369863,16765.170832876713
2021-02-16,4654.19821254027,8023.301106849315,16873.886328767123
2021-02-17,4600.505782188057,7905.935284931506,16933.477493150684
2021-02-18,4542.644939293169,7848.476356164384,16998.522912328768
2021-02-19,4501.029251282809,7756.678895890412,17098.7810630137
2021-02-20,4459.360209280804,7657.777591780822,17081.279931506848
2021-02-21,4413.819367368464,7655.075852054794,17090.126002739726
2021-02-22,4362.086452397974,7664.410690410959,17159.709534246573
2021-02-23,4310.808380710655,7590.7299863013695,17289.175471232877
2021-02-24,4258.35906858852,7575.314452054794,17403.314167123288
2021-02-25,4202.431468963624,7502.389079452055,17501.088249315068
2021-02-26,4158.2302713152785,7421.315610958905,17684.75802739726
2021-02-27,4122.968890769522,7364.434671232877,17666.52393150685
2021-02-28,4094.505264506289,7360.500646575342,17670.639701369862
2021-03-01,4055.451382352768,7373.068539726028,17732.29935890411
2021-03-02,4021.9679858311865,7225.224271232877,17787.983964383562
2021-03-03,3979.589043781476,7046.860501369863,17840.50761917808
2021-03-04,3935.7744694632142,6957.763413698629,17923.761265753423
2021-03-05,3886.1600699573346,6803.007347945206,17972.095126027398
2021-03-06,3840.4103773464713,6750.100424657534,17977.912246575343
2021-03-07,3792.894341403556,6730.988235616439,17987.896493150685
2021-03-08,3744.7665567131667,6742.056635616438,18066.805342465756
2021-03-09,3695.413202679892,6660.727109589041,18155.425843835616
2021-03-10,3645.068288819143,6557.203347945206,18200.380043835616
2021-03-11,3599.342107267123,6559.193287671233,18302.58651506849
2021-03-12,3556.463174756296,6513.937673972603,18315.650884931507
2021-03-13,3524.0975146174815,6512.199824657534,18315.48588219178
2021-03-14,3496.969813315514,6509.665715068493,18324.744361643836
2021-03-15,3471.129357405265,6525.3064958904115,18383.836904109587
2021-03-16,3457.1964184154285,6537.399235616439,18428.6871260274
2021-03-17,3454.220882318927,6538.332112328767,18449.981986301373
2021-03-18,3452.8042864091512,6540.310197260274,18547.601282191783
2021-03-19,3479.9747947371893,6577.391049315069,18606.893643835614
2021-03-20,3504.749871905189,6577.894290410958,18581.715939726026
2021-03-21,3534.1868382243783,6579.28593150685,18587.73707671233
2021-03-22,3563.0451114616194,6586.419936986302,18677.989167123287
2021-03-23,3594.8550943763016,6595.87418630137,18807.331550684932
2021-03-24,3629.1621679422387,6617.762895890411,18890.544227397262
2021-03-25,3663.8002186122985,6631.275619178083,18968.74511232877
2021-03-26,3698.1939011089075,6641.619531506849,19047.664298630138
2021-03-27,3738.18002445605,6657.017164383561,19046.80288219178
2021-03-28,3776.492708885794,6660.44921369863,19056.703241095893
2021-03-29,3813.3067918659112,6678.395284931507,19150.515065753425
2021-03-30,3852.288317368535,6694.064339726028,19280.96996712329
2021-03-31,3886.2350506632515,6694.285668493151,19342.021342465752
2021-04-01,3928.5793080672456,6724.573432876712,19615.147369863014
2021-04-02,3966.7444851191713,6737.989646575344,19661.300353424656
2021-04-03,4004.414655780367,6741.616769863014,19666.014493150684
2021-04-04,4045.1518080569026,6741.409736986301,19662.776663013698
2021-04-05,4079.3777405297124,6744.624073972603,19843.20141369863
2021-04-06,4118.846092933672,6787.563849315067,20058.11914246575
2021-04-07,4164.358314759319,6837.1008301369875,20117.310169863013
2021-04-08,4200.635676947494,6846.781153424658,20310.664958904108
2021-04-09,4232.540490867085,6861.234301369863,20392.355698630137
2021-04-10,4263.758803424129,6864.553068493151,20401.929328767124
2021-04-11,4295.102248444075,6865.2581342465755,20404.262208219177
2021-04-12,4324.503023346695,6881.380978082192,20537.29099178082
2021-04-13,4354.159931773911,6902.133726027398,20749.96810958904
2021-04-14,4381.781066682219,6926.453084931506,20846.48619452055
2021-04-15,4403.958639640748,6938.31664109589,21073.117679452058
2021-04-16,4431.00190042366,6967.854920547946,21292.22463013699
2021-04-17,4450.864729680868,6969.309030136987,21267.574246575343
2021-04-18,4451.979335936582,6975.684189041095,21270.62661643836
2021-04-19,4461.683127470199,6988.073046575342,21311.386715068496
2021-04-20,4469.845288260748,6992.643126027397,21570.92244931507
2021-04-21,4485.629577127461,7005.660720547946,21720.126616438356
2021-04-22,4500.476013869537,7015.759123287671,22021.28504931507
2021-04-23,4528.808195580261,7070.92571780822,22254.095232876713
2021-04-24,4560.1766540432045,7076.406989041096,22225.764616438355
2021-04-25,4576.498460506525,7076.549956164383,22228.18791780822
2021-04-26,4615.619260420983,7075.642194520548,22334.444419178082
2021-04-27,4658.353659181991,7080.85009041096,22457.682394520547
2021-04-28,4702.384112986872,7104.453893150685,22454.55759452055
2021-04-29,4747.894634247868,7113.089734246575,22508.278865753422
2021-04-30,4813.797813984008,7200.317416438355,22662.848602739727
2021-05-01,4888.197384833677,7208.31275890411,22582.079134246575
2021-05-02,4964.484977488405,7209.910156164384,22582.091520547947
2021-05-03,5043.358618766828,7228.870980821918,22666.274243835614
2021-05-04,5134.531005920334,7279.443161643836,22708.348336986302
2021-05-05,5219.277515859371,7301.055350684932,22734.267183561642
2021-05-06,5299.614077944595,7313.359054794521,22756.880454794522
2021-05-07,5380.873314654867,7361.22389589041,22962.774279452053
2021-05-08,5457.711199796176,7375.613898630138,22938.369630136986
2021-05-09,5537.7387311943085,7378.785410958903,22947.276693150685
2021-05-10,5613.268051218949,7405.030254794521,23094.32759452055
2021-05-11,5684.117448954934,7424.880832876713,23290.041863013696
2021-05-12,5757.993112251957,7495.036079452056,23429.06667945206
2021-05-13,5833.950874908922,7500.904076712329,23635.856687671232
2021-05-14,5900.447045832406,7509.569052054796,23798.117895890417
2021-05-15,5967.351518687181,7503.636679452055,23820.073797260276
2021-05-16,6031.189705935528,7508.332153424658,23865.36624657534
2021-05-17,6092.3614367803075,7540.688569863013,24021.353169863014
2021-05-18,6141.100300287483,7558.3328575342475,24233.40818630137
2021-05-19,6189.521150316498,7583.66277260274,24372.732783561645
2021-05-20,6252.834871478186,7593.732915068495,24687.5220630137
2021-05-21,6326.726106051004,7694.000726027398,24944.481079452056
2021-05-22,6385.63859434305,7683.995238356165,24839.011443835614
2021-05-23,6443.641504032841,7683.926791780822,24841.62825479452
2021-05-24,6498.185179485545,7683.64409589041,25072.66403561644
2021-05-25,6569.981180076242,7760.458336986301,25318.27089589041
2021-05-26,6630.892840894505,7779.1986739726035,25609.740460273977
2021-05-27,6688.5894131270525,7795.614912328767,25653.544369863015
2021-05-28,6740.740204085672,7846.277284931506,25660.19873150685
2021-05-29,6799.479832137069,7804.442246575342,25591.96494520548
2021-05-30,6857.2247919801075,7809.174249315068,25659.766487671237
2021-05-31,6919.388889734144,7865.189098630138,25741.531934246574
2021-06-01,6974.6021362821175,7905.121167123289,25873.529734246575
2021-06-02,7038.756733082536,7938.303367123287,25960.827972602743
2021-06-03,7109.247805147321,7966.122509589041,26139.03455890411
2021-06-04,7188.739352437569,8032.205843835616,26422.454698630136
2021-06-05,7263.736132397584,8028.087164383562,26356.114424657535
2021-06-06,7320.064901788963,8022.196706849315,26346.7609369863
2021-06-07,7391.934681064568,8059.933794520548,26415.635339726028
2021-06-08,7467.169749475441,8107.67281369863,26615.591293150686
2021-06-09,7539.217953961606,8133.411219178082,26739.269287671235
2021-06-10,7595.001629942288,8180.0847726027405,26951.02076438356
2021-06-11,7648.335387846958,8251.867202739726,27090.67650410959
2021-06-12,7684.451627919426,8252.365890410958,27004.193706849313
2021-06-13,7707.392758116322,8273.02785479452,26986.515284931505
2021-06-14,7739.2364226659465,8311.57192328767,27097.712934246574
2021-06-15,7774.283540863645,8327.70225479452,27300.03729589041
2021-06-16,7773.322337416953,8325.180276712328,27410.10834246575
2021-06-17,7768.132436613783,8348.340632876712,27699.947465753423
2021-06-18,7775.928894965476,8467.480539726028,27878.82503561644
2021-06-19,7770.416517058224,8429.606624657534,27764.874186301367
2021-06-20,7765.7354596983405,8442.997021917807,27769.929969863013
2021-06-21,7769.413602331698,8482.685295890411,27829.053619178077
2021-06-22,7774.3773053069835,8496.939764383562,27958.4591260274
2021-06-23,7779.329669784768,8528.516208219178,28158.090619178085
2021-06-24,7790.8910360019945,8508.33323561644,28296.99653424658
2021-06-25,7834.5866522602555,8654.199961643835,28437.85932876712
2021-06-26,7884.535876842214,8620.82324109589,28287.02266027397
2021-06-27,7923.873510874602,8622.3550630137,28279.21739452055
2021-06-28,7972.435334766868,8654.489487671233,28482.198958904108
2021-06-29,8036.3261910298825,8686.191945205479,28667.04441917808
2021-06-30,8107.95947598858,8737.177687671234,28731.270117808213
2021-07-01,8177.60459710398,8773.716630136985,28836.598210958902
2021-07-02,8255.978524959573,8833.056879452055,28978.527926027396
2021-07-03,8346.992038434753,8767.428745205478,28886.22125479452
2021-07-04,8438.726760252528,8756.526180821917,28905.36641643836
2021-07-05,8526.4719045094,8778.28481369863,28987.24906849315
2021-07-06,8607.507234161038,8788.742205479453,29116.198257534248
2021-07-07,8688.139680053262,8808.303112328767,29194.034515068495
2021-07-08,8780.13534476776,8827.557660273973,29302.755342465756
2021-07-09,8877.86318000319,8939.985567123287,29409.23178356165
2021-07-10,8975.815145456774,8854.452936986301,29272.624112328765
2021-07-11,9067.137856104624,8829.056306849314,29263.22767671233
2021-07-12,9164.645462316277,8864.47169041096,29328.996920547947
2021-07-13,9264.11210637725,8864.894202739726,29379.834164383563
2021-07-14,9367.748440573967,8862.079002739727,29425.470989041096
2021-07-15,9489.917452515352,8923.526252054795,29489.9382520548
2021-07-16,9623.128346763682,9062.418652054794,29613.79758082192
2021-07-17,9757.419549760909,8956.00437808219,29490.461147945207
2021-07-18,9891.170709795237,8867.597767123289,29468.177802739727
2021-07-19,10017.447102954398,8882.425484931508,29516.297216438354
2021-07-20,10146.791183421532,8892.787443835618,29500.544021917813
2021-07-21,10277.930311852257,8905.880515068493,29491.91055342466
2021-07-22,10403.970654766998,8916.856493150684,29534.255126027394
2021-07-23,10533.644705506078,9008.054884931506,29594.491210958902
2021-07-24,10678.714070673715,8906.998736986301,29493.24330136986
2021-07-25,10826.84411017088,8885.726232876712,29480.165558904107
2021-07-26,10968.07192595184,8906.896821917808,29534.400375342466
2021-07-27,11097.368485855119,8896.409523287672,29563.032482191782
2021-07-28,11202.007458180684,8910.2657369863,29631.92596438356
2021-07-29,11292.238478368628,8907.21213150685,29677.312120547947
2021-07-30,11363.472680175362,8952.079698630138,29779.872709589043
2021-07-31,11447.940210889106,8766.297279452054,29748.33900273973
2021-08-01,11547.428655917873,8747.080156164382,29734.85471506849
2021-08-02,11644.126217742552,8748.261753424658,29769.98982739726
2021-08-03,11736.913340621275,8732.68409041096,29787.982857534247
2021-08-04,11832.284102997719,8721.346043835616,29804.496117808216
2021-08-05,11926.944843052253,8715.399917808218,29812.214728767125
2021-08-06,12003.224329654997,8737.374484931508,29887.250775342465
2021-08-07,12088.66670467657,8666.521512328767,29869.889249315067
2021-08-08,12182.244150968618,8639.092279452056,29870.436789041098
2021-08-09,12284.716171964854,8647.146243835616,29893.020060273975
2021-08-10,12384.702582836362,8643.66822191781,29915.6805369863
2021-08-11,12478.265975483242,8636.290284931507,29955.75653424658
2021-08-12,12574.547347914178,8642.156723287671,29974.162353424657
2021-08-13,12650.661434807507,8690.731928767123,30050.812142465755
2021-08-14,12733.758651174081,8682.119065753426,30037.582208219177
2021-08-15,12819.207473159282,8680.127687671233,30008.841246575346
2021-08-16,12908.138429620836,8694.311342465753,30051.85703013699
2021-08-17,12991.40978826128,8693.775093150685,30061.58610958904
2021-08-18,13082.146549423325,8689.59121369863,30094.16601369863
2021-08-19,13171.600977478347,8691.501572602738,30147.417652054795
2021-08-20,13252.767757679358,8737.806843835617,30284.693580821917
2021-08-21,13336.533097277597,8688.279553424658,30255.902024657535
2021-08-22,13420.88199742733,8682.97197808219,30244.183230136987
2021-08-23,13502.628683955394,8693.804347945204,30300.75965479452
2021-08-24,13584.085548841638,8706.602394520547,30365.524328767122
2021-08-25,13678.459986260845,8725.843652054795,30408.38721917808
2021-08-26,13766.269547361935,8750.451183561643,30489.33606575342
2021-08-27,13863.69391522235,8858.841306849316,30638.508961643834
2021-08-28,13951.810041480841,8798.783380821918,30598.016038356167
2021-08-29,14036.75589350085,8807.652780821916,30606.255005479452
2021-08-30,14121.335357341184,8832.288430136985,30672.130567123288
2021-08-31,14203.317685298189,8857.64995068493,30927.25613972603
2021-09-01,14291.590630511442,8893.94627671233,31018.932769863015
2021-09-02,14384.615171175334,8938.853224657534,31194.1117890411
2021-09-03,14475.788691317515,9034.348942465753,31342.113879452052
2021-09-04,14559.360518959871,8993.5026,31235.538315068497
2021-09-05,14641.703090573646,8990.55994520548,31224.221416438355
2021-09-06,14727.02083360804,9025.931087671233,31333.00068219178
2021-09-07,14816.405003062973,9061.41989041096,31533.97497260274
2021-09-08,14906.793286103215,9096.767553424657,31600.103068493154
2021-09-09,15006.38106050729,9132.745326027398,31807.666926027396
2021-09-10,15124.480052000212,9288.571060273973,32023.94126027397
2021-09-11,15224.881987641105,9218.282824657535,31853.6223890411
2021-09-12,15318.518429514306,9198.151778082192,31845.655810958902
2021-09-13,15414.844648186694,9230.48048219178,31943.081657534247
2021-09-14,15512.56547625101,9254.1574630137,32083.276802739725
2021-09-15,15607.456482586902,9265.014816438355,32156.94431506849
2021-09-16,15714.602365190342,9379.371742465753,32288.37651232877
2021-09-17,15837.871984663827,9542.0271369863,32331.069191780825
2021-09-18,15947.23783514083,9459.53221369863,32151.470230136983
2021-09-19,16044.175932109854,9448.5854,32148.318334246575
2021-09-20,16159.126958224972,9508.38010410959,32243.906528767122
2021-09-21,16276.9806544685,9584.289484931507,32345.616545205477
2021-09-22,16382.533993159645,9613.241065753426,32364.323915068493
2021-09-23,16500.250239054363,9697.552389041097,32483.276758904107
2021-09-24,16630.537986044234,9837.651101369862,32536.73486849315
2021-09-25,16756.566445972578,9829.241353424657,32402.467115068495
2021-09-26,16875.24475828253,9856.120501369864,32374.40496438356
2021-09-27,17010.652478018805,9970.449260273972,32505.966446575345
2021-09-28,17169.78499142329,10142.168901369863,32672.96072876712
2021-09-29,17349.709564063844,10333.162712328767,32669.181221917806
2021-09-30,17536.935383876582,10529.909673972603,32698.871345205476
2021-10-01,17728.998346913355,10748.339808219178,32680.19777808219
2021-10-02,17901.500955799696,10753.245336986301,32467.304520547947
2021-10-03,18085.172227932537,10757.246712328766,32453.75575890411
2021-10-04,18267.499280735305,10875.608019178082,32632.789126027397
2021-10-05,18466.445070329082,11049.82698630137,32761.917920547945
2021-10-06,18673.79852084213,11257.258378082191,32705.958810958906
2021-10-07,18875.041980966194,11382.31658630137,32767.61029041096
2021-10-08,19062.862355629248,11554.23670410959,32779.771101369864
2021-10-09,19230.99208879717,11548.575950684932,32608.150569863014
2021-10-10,19403.522927148213,11558.827268493153,32615.799095890412
2021-10-11,19557.53938764036,11658.162410958903,32774.91278630137
2021-10-12,19722.742369938547,11853.87554520548,32909.00546849315
2021-10-13,19867.640482495808,11939.934279452054,32847.077076712325
